f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,label
0.01426040,0.65322043,1.02611635,0.66097283,0.98987376,-0.89847143,1.16666382,-0.53341965,-1.45978556,1.03017494,1.32546381,0.46667459,-0.80569011,-0.74476661,-0.10022138,1.19349324,-1.05120703,0.97792101,-0.62609157,0.92575851,1.26081359,-0.21751838,-0.40484804,0.90666396,0.08844865,0.55334715,0.36848771,-1.04133346,1.03437108,-0.91267467,1.29684643,-0.74828613,0.70164292,-0.64603382,-0.54664377,-0.56999444,0.74367676,0.17044535,1.14885737,-0.57788184,0.57597757,0.75884580,-1.04555366,-0.29823193,-0.05154752,-0.43293783,-0.53366221,0.55925968,-0.85240081,0.62817224,1.30513259,0.19559256,1.00000000
0.93804566,-0.60177067,0.33430271,-1.29320189,1.09343071,-0.64365664,0.34515350,1.43733651,0.28650780,0.67412846,-0.16404115,-1.31890247,0.89279805,-1.39500348,0.60197349,-1.43123528,1.08691571,-1.02709189,0.04281449,0.29145211,-0.12736378,-0.47770953,-0.09655711,-0.56575274,-0.18563296,-0.42326103,0.19861447,-0.78622751,1.46596966,0.00260986,-0.91751377,-0.06879975,1.09924539,-1.43457962,0.53866236,0.14390339,-0.99132602,0.95242932,-0.39334613,-0.61859391,0.98437558,0.41557514,1.19477725,0.38965111,0.72245297,1.00933769,-1.33578109,0.82814688,0.34111945,-1.29147661,0.02573377,-1.25262577,0.00000000
-0.57997773,0.13226903,0.70784161,0.13950514,1.36072061,-0.95059389,0.31810036,-0.86525360,0.34219495,0.66794911,0.66691299,0.94522197,1.06065068,-1.26818482,-0.47019853,0.56136756,-0.00424114,-0.92797216,0.15812871,-0.27769304,-0.32988517,0.92926115,-0.27720500,-1.42063648,-1.32580998,1.06873213,1.38180243,0.56522801,-0.40689512,1.31580095,0.48840926,1.03300065,0.79755691,-0.36258205,-0.06389340,-0.94160354,-0.62395770,0.83437698,1.18193518,0.67338127,-0.10447891,-1.24047219,-1.32915615,-0.37702331,-0.10853484,0.32736187,-1.48053144,1.46916867,-0.40818335,1.04428399,0.10490012,-1.10868164,1.00000000
0.21711201,1.04456723,0.89269666,0.62948122,0.08230825,0.04365927,-1.23756118,0.46754685,1.23373547,-1.22026524,-0.70946565,1.20692392,-0.64696827,0.46183102,0.10445449,0.28898282,-0.25263330,-0.60002559,-1.35439965,0.73284282,0.73828039,0.51217722,0.43090136,-0.76884860,-1.43296520,0.92614619,-0.02658439,-0.57948561,-1.19420428,-1.31183523,-0.45339983,0.91421119,1.25617125,1.19025409,1.26000250,1.22317603,0.08167425,-0.84175308,0.89413975,-0.85886108,-0.69837817,-0.80023703,0.04494721,-0.53451748,-1.03753185,-0.14047976,1.12172172,0.21165856,1.13500682,-0.91238344,-0.99907838,0.22673138,0.00000000
0.34953856,-0.37641377,-0.11001330,0.48051792,0.88388037,0.75392189,1.32678352,-0.30523077,-0.88083977,0.15273792,-1.16777064,-0.63344663,-0.87633583,-0.31030885,-1.16635027,-1.40447477,0.47038201,0.33074693,0.62507681,0.48115932,-1.15711596,-0.62676336,-1.11142017,1.02891721,0.74071097,-0.89541899,-0.47607228,1.39984498,0.28247807,0.90346679,-0.70622690,-0.86984124,0.85175079,0.55761737,0.54293379,0.15790375,0.19073503,0.70709252,-0.68999256,-0.44169460,1.11491031,-0.57340440,0.13892871,0.60791839,1.49977448,-0.19412601,-0.21572137,1.02776514,0.91650933,0.69322765,-0.11031109,-0.52818264,1.00000000
-0.31931590,0.90368584,0.32619145,1.12866988,1.15133237,-1.17450496,-0.21494915,-0.10583413,1.43284610,0.53399405,-0.27826075,-1.42182634,0.19615548,-1.21177207,1.00334987,0.75755598,-0.11847252,-0.21236766,1.19201690,-0.63462495,-0.75294011,1.31759230,0.92773751,0.96187678,-0.91441856,-1.07011203,-1.42191135,-0.78887547,0.82257148,-0.77988474,0.68730985,-0.74427520,-0.31412251,1.44948687,-0.76556481,-0.37088812,-0.59673846,-1.17112504,-0.03031757,-0.36392801,0.58466126,0.95278364,0.13274914,-1.40341073,0.35676707,-1.33382781,0.34906897,0.55508985,-0.90669712,0.95803845,1.23325539,0.93926089,0.00000000
-0.96697046,0.45365541,-0.58467243,0.25992904,1.24444545,-0.53800582,0.96008347,-1.47157461,-1.48905989,0.77913498,0.78434275,0.86693156,1.29008051,-1.14628106,-0.80404505,1.21117476,-0.96829141,0.54668780,0.09138900,-1.25041897,-0.64420901,0.06111665,1.05705035,0.62261547,0.36564948,-0.01190133,-0.60394805,-1.14226527,-0.27277190,-1.41444452,-0.86683233,-0.20254987,-0.24418444,-1.36711371,0.26718046,0.14905277,-1.26568709,1.32948916,-1.20185166,1.06450245,-1.49907080,1.14684329,-1.44084080,0.77343610,-0.41492757,0.71465040,-0.29476438,-1.28727623,0.80252009,-1.28624194,1.26636131,-1.34707789,0.00000000
0.11744688,0.22647004,-0.06202417,0.66910329,-0.32026061,-0.84829958,0.77727288,0.85288411,1.26808495,-0.37150467,0.01875520,-0.41061467,-0.72875453,0.75309888,-0.48104446,-0.21555167,-0.28897903,0.63798368,1.25338688,0.50026818,-0.08525221,0.83761534,0.42291397,-1.31816893,-1.21300924,-1.38624917,-0.12955102,0.97756030,-0.56075049,-0.34751945,1.22843133,1.01071034,0.49514434,-0.69958865,-1.14887555,-1.45182353,-1.17896798,-0.62221067,0.15537019,-1.30799975,-1.09131667,-0.95675789,0.39594628,0.34736940,0.15229718,-0.74849573,-0.38664093,-1.20993085,-0.82061819,1.19311568,1.43907524,0.44297876,1.00000000
0.84869037,-0.39435892,1.25046988,0.42822570,-1.40041054,1.49028775,-1.20314309,0.54792540,-0.74149139,-0.32405666,0.43780255,-0.19053795,-0.74836182,-0.49666144,-0.47535565,1.37797171,0.89583905,-0.12435369,-0.90053724,0.93304833,-1.02845259,-0.86861335,-0.40195982,1.14104459,-1.10463999,-1.13329742,-0.01807504,-0.67076838,0.20618382,-0.14508995,-0.19512268,-1.16408109,-1.07685093,0.96323573,1.15764821,-0.79594940,-1.15961850,-1.33974998,0.32489284,0.64605964,-0.38157003,0.53902760,0.63887645,1.30602684,-1.30537909,-0.92312483,-1.29442204,1.10398180,0.87776148,0.22392621,-1.24900977,-0.68006292,0.00000000
0.23656955,-1.02491462,-0.60684046,0.18222959,-0.72586832,-1.28112041,0.69228691,-0.60275937,-0.14287747,-1.11700010,0.90764491,0.19659563,1.20475688,-0.01358531,1.32427702,1.17560461,0.22937957,1.30168031,-0.53073376,-0.40307351,-1.36356615,0.26760272,0.66577191,0.82055757,-1.05055114,-0.16752278,-0.96941036,0.48638205,-1.02616088,1.21249105,-0.80809606,-0.62579320,1.05271897,-0.12459717,-1.42801216,-0.01624125,-1.24636999,1.45603416,0.26433471,-0.73040215,0.19115304,-1.26939869,0.89967391,1.27598416,1.12333316,-0.47472719,-0.52269564,-1.39473717,0.45420108,0.10471435,-0.12196089,1.22289286,0.00000000
1.02091411,0.27646997,-0.99636330,-1.47100120,-1.28005064,-0.82988569,-1.40014335,0.00853113,-0.55772863,-0.95855098,0.75025222,-0.88664602,0.56281530,-0.45220528,0.03548328,1.30160112,-1.38794510,0.00079352,1.06326888,0.26392275,-0.66938845,-0.30695659,0.54079689,1.17243568,-1.37680088,-1.28538353,-0.52484543,-0.80166095,-0.70520734,-0.83619000,-0.91252485,-1.10812810,1.30186240,-1.06743161,-0.88678868,-0.76120283,1.29904462,0.76714240,0.86909829,-1.18572522,1.00892963,-0.27542075,-0.71153092,0.22725025,0.96654872,0.83595645,1.16999245,1.28439656,-0.78563379,-0.22842632,-1.45611438,1.13796498,0.00000000
0.52515276,0.75773208,-1.03628355,1.08442444,-0.51183803,-0.39559923,-1.38260324,-0.51936363,1.16509105,-1.42335780,-0.28101758,-1.40580111,-0.38722972,-0.98207808,-0.74334482,1.13279512,-0.19185234,-0.67860603,0.26801513,-1.07367912,-0.72182518,0.13874390,-0.78743087,0.53738321,-0.02552609,0.81596721,1.34473361,-1.15258533,-0.49600497,-0.54135281,-1.04645124,0.93090941,0.77963611,-0.04672359,0.11331233,-1.32136759,0.16652206,0.87402457,0.22148272,-0.70408089,0.50264482,-0.41553471,0.13461985,-0.03730391,-0.35647500,0.65663394,1.15162834,-1.48436244,1.30084956,0.03454541,0.60219564,1.06687370,0.00000000
0.91350018,0.74894469,-0.09868892,1.00492222,-0.96714054,-1.02249740,0.47241411,1.11042902,1.17727853,0.43122138,0.07646769,-0.50582074,1.44000125,-0.54091294,0.73255832,0.09594540,0.32553703,-0.31955835,1.39446938,0.21504698,1.31336289,-1.47722575,0.21801175,0.65156067,0.73524051,1.21493065,-1.48679517,-1.49900952,-0.08320962,-1.41211888,1.42359766,-0.83380448,-0.08200581,-1.31658711,0.06614525,-0.36013162,-1.36601991,-0.49462720,-0.32569194,1.46976447,-0.87634238,0.13433885,1.46194665,0.87605762,1.48010250,1.40489494,-0.03138137,0.58912755,-1.16867062,-0.17655352,0.92705563,0.01600596,0.00000000
0.55545872,-0.69471040,0.60809710,0.73725399,-0.73959258,1.12709812,-0.12053271,-0.86944469,1.09624765,-0.24654358,0.75093732,0.14409922,-0.35438474,0.92962925,0.25340979,-0.32831369,-1.17120639,1.18633594,-1.39359124,1.08956205,-0.42011543,0.41801629,1.26659917,-1.04488015,0.20085143,0.79329859,0.77275150,0.07689574,0.37421838,0.77258098,1.02308291,0.78543929,-0.43798517,1.49017920,-0.19649192,-1.42660589,-0.41214915,-1.11665114,-1.13567215,-0.65539488,-1.33987352,0.56553657,-1.27803335,-0.89013133,-1.22130086,-1.31049681,-0.69674500,0.21569690,1.39405667,1.12666996,1.12780178,-0.97179889,0.00000000
-0.29056037,-0.82309038,-0.70527842,-1.27082005,0.83540502,-1.29055110,0.17008701,-0.75637328,-0.76966310,1.47217517,0.77033942,1.01081807,0.21594806,1.11304286,0.43647162,1.33852111,-0.65598424,0.28595864,0.57039404,-0.32118808,1.13912395,1.43940949,-0.01869153,-0.32807804,-0.08418621,1.05821024,0.43640528,-1.36568288,0.12650973,-1.44809963,0.83560611,-0.51506318,-0.08397755,0.89603432,-1.36065355,-1.02437539,-0.30611887,-0.81022451,-0.48629572,1.49452421,0.97624331,1.15170544,1.31116390,-0.47719236,-0.60876913,-0.79781252,0.99035073,0.53865559,-0.79148405,-0.36901851,0.02013529,0.08442017,0.00000000
-0.38500458,-0.27975319,1.16618319,-0.35830160,1.22557209,-0.17589732,0.73911802,1.29076296,1.22272711,-1.32914140,-0.88288712,-0.06928372,-0.20533713,0.42267499,1.33412715,-1.16278587,-0.14442400,-0.92276689,1.18232280,1.39374056,-0.06389495,-1.18796911,0.85588400,0.59142405,-0.43598752,1.16222242,1.42749567,0.17356155,0.19718373,-0.60745948,0.25351811,-0.18107304,-0.59342692,-1.29844441,-0.74187642,-0.90643605,0.12612595,0.30501007,0.32571517,-0.33545700,-0.23631080,1.00271529,-0.07130156,1.46332000,-0.18114831,0.44874283,-1.34891100,0.46001977,1.05427918,1.32737352,1.49196183,-0.65346406,1.00000000
-0.34121259,0.50601584,0.22611019,-0.14784604,0.19145244,-1.02764113,1.06844872,1.22870683,-0.15101501,-0.65871042,-1.07749972,0.55129447,-0.56330448,1.22861571,0.51303742,0.43705598,0.17820635,-1.36267098,1.29576731,0.38381248,1.48218595,0.11206921,0.63033268,-1.33137133,0.39520853,0.79394883,0.83554288,0.81033496,-0.82115212,1.42619543,1.48554636,-1.27321237,1.30933927,-0.63165242,0.56785225,-0.48566724,1.40326297,-1.19548843,-0.00675955,-0.21585662,-0.52192964,0.43660197,-1.10683277,0.64998725,1.44177637,0.91367614,1.08005026,-0.42108977,-0.52534018,0.05114506,-1.36282016,1.33607440,1.00000000
0.41812623,0.34968440,-1.06864448,1.20903912,-1.24925333,0.96787478,-1.04411242,-1.38560516,0.65846835,-0.65920410,0.64348846,0.16525575,-1.17357783,1.29639022,-0.14305748,0.70334183,0.00306172,0.31308442,-0.59167922,-0.89891909,0.12771061,-0.17934308,-0.32966036,0.51770159,0.57151990,-1.36223983,-0.48376652,-0.26470635,-1.20932352,-0.79229740,-1.34507461,1.48872630,0.70967161,-1.23764953,-1.43925186,0.65786340,-0.18242350,0.86039013,1.27042811,0.29790117,-0.93867473,0.84658211,1.36743523,0.24069386,0.54599234,-0.48757591,-0.35541692,0.70396349,1.28331330,0.38696516,0.86954373,-0.98509495,1.00000000
-0.93358815,0.16972808,-0.86412273,0.09610406,-0.97033742,0.40498521,-0.62504044,0.87459786,0.92433104,-0.10863763,-0.95756809,0.44032488,1.47836105,0.36777269,-1.39267593,-1.44811807,-0.53891409,-0.91264858,0.93915362,1.03441700,-0.72414369,-0.52306567,-0.79125910,1.22514764,0.00794800,0.46841113,-0.25355374,0.39304258,-0.34243387,-0.48096469,0.40344022,0.27318623,-0.61941614,-1.05195465,-0.39426992,-0.25440708,0.38605300,1.24358629,-1.39144561,-0.76901696,-0.91885217,0.00688323,-0.21089758,0.68711287,-0.77275226,0.28349510,1.15157179,1.23203322,1.37635381,0.81978346,1.21796372,-0.79640738,0.00000000
0.02057646,0.98767422,-0.90725717,-1.48053575,0.62053307,1.31240156,-0.93919396,0.41083073,0.73937928,1.28284271,0.44058067,1.41088120,-0.46598058,-0.45021440,0.12903753,-0.34949436,-1.49572282,0.69531608,0.75515112,0.74092381,-0.46493800,0.06686842,-0.42007945,-1.45189080,0.18734682,-1.12871800,-1.25987603,0.76649721,-1.47148139,1.37702533,0.04576609,1.44904929,-1.32600728,0.25058865,-0.45201889,1.03044748,-0.41633179,-0.71853726,1.07265938,-0.37604073,-1.44950004,-0.32913270,0.46356681,-0.73692138,-0.20403722,-1.32985459,0.26427837,0.76888477,-0.26006232,-0.23930210,-1.23515250,-0.89417741,0.00000000
0.14952763,0.36361677,-1.03597409,-0.05493669,0.08776662,1.34682039,-1.28030549,0.29960392,0.07949558,0.04869929,1.11947786,-0.88338459,-1.37768018,0.51681452,-0.46452761,-1.44723025,-0.74587798,-0.57201968,0.35051513,-0.98224262,-0.26083696,-0.05257367,-0.12228783,1.42182230,-1.36348729,1.35290456,0.24581164,0.88718314,-0.20882215,-0.13848636,1.13797950,1.18780349,-0.78393336,-0.90227436,-0.01129448,1.20083108,-0.53293472,0.45604385,0.62445506,0.83602399,0.19177337,-0.29263447,1.40104797,0.33399226,0.68569563,-0.46505146,0.50984754,-0.72660701,-0.76470925,0.64416661,0.06418421,0.54982983,1.00000000
-0.46923734,-0.14055884,-0.69168453,0.29617002,-0.16819905,0.29088086,-0.62736080,0.64635289,0.91778810,-0.72025058,-0.59813832,0.48346281,0.58675552,0.61229905,0.54809551,-0.32157685,-0.31543898,-0.73554713,-1.02949890,0.57773214,-1.22043364,1.31337686,0.98005891,1.07251722,1.22000644,-0.27418509,1.04010217,-1.02581610,-1.43507462,0.85467418,-1.27561006,1.46557400,0.52438929,0.76034913,-0.76258843,0.52159618,-1.37034019,1.01347716,-0.99112772,0.59207420,-0.82655850,-1.29464049,-0.05551896,-0.99214137,0.68833196,-0.78730247,-0.47258233,0.20231775,-0.64509517,-0.36603565,0.94686531,-0.96237045,1.00000000
-0.46770154,-0.09072822,-1.25339523,-0.51492664,-0.22686970,0.12797785,-0.38272891,0.86973510,-1.38204154,-0.20469739,-0.35323226,0.44273547,1.39882876,0.03112622,1.46063054,-0.59325182,-1.40739560,-1.00301050,-0.31462535,-0.55099827,-1.20883761,-0.20201968,-0.48565269,-1.13214234,-0.61164861,1.15930817,-0.59385340,0.64186627,0.33614124,-0.21845651,-0.78292309,-0.39295590,0.27632164,-0.44774036,-0.85531070,-1.15061175,1.13930081,-0.17906107,0.37562497,-0.02876892,1.11769956,0.14080456,-0.05765575,1.27380297,0.65906879,-1.16535028,-0.96688662,0.86136859,1.00755396,0.13557249,0.16336568,0.39579889,1.00000000
0.80797175,-0.74230682,-0.18265268,0.54059737,-1.17455623,1.38383773,0.75046447,0.39352261,-0.55103383,-1.01713354,-0.27197111,0.48473022,0.40112923,-0.35207653,0.33985918,0.94124489,-1.42114568,-0.14813686,0.77566569,0.13843341,0.45442826,0.05002918,1.47562363,-1.33613539,-0.02686553,-1.22575035,-1.02064331,-0.35088495,-1.03337973,1.39106150,1.34036933,-0.49167106,0.41924314,0.10125996,0.94676094,0.38233683,-1.49924264,0.78952316,0.74054436,0.02916812,1.20875692,1.22533862,0.07173503,0.32396469,1.48956622,-0.60353930,-0.52614827,-0.95167829,1.18760082,0.73346517,-1.18307145,1.44530205,0.00000000
0.06705537,0.92520715,0.69288512,1.05156633,-1.35554763,0.01488276,0.59579486,0.12883975,0.49994240,0.95362219,-0.37698881,1.04600603,-1.01125169,-0.68734183,-1.36996314,-0.40671957,-0.36027137,0.91581179,0.45939201,-0.18983233,0.45634194,-1.34164995,-0.95918539,0.38084357,0.42410046,0.82240398,-0.29100072,0.66766229,0.55194100,1.39018014,-0.85460932,0.15503869,0.30529333,1.49594365,-0.89644757,0.06965406,-0.46144408,0.07767891,-0.80361419,-1.35716286,0.21769636,-0.49243705,-0.95417579,-0.52819330,-1.35215940,1.35132670,0.24344374,0.94430604,-0.23064541,1.20994400,-0.05004534,0.22183597,0.00000000
-0.58011953,-0.33256417,-0.02461806,0.69983489,0.19996823,-0.68520323,-1.06338141,0.31837317,-0.03246012,-1.21207291,-0.31314760,0.04432927,0.98067970,-1.27169683,-0.45451396,0.96796837,0.44527180,-0.63012503,1.03600537,-0.02011926,-0.00494433,1.42976202,1.34134951,-0.42440195,-1.07826261,-0.52299980,-1.40855022,-1.43769634,-0.31343359,1.32305947,1.11407202,0.03432850,0.19567914,-1.48219951,-0.85349653,-1.42567762,0.76361860,-1.06306261,1.10714131,0.42997294,-0.81174397,-1.02683905,0.38287410,1.20251094,0.65508066,-0.45436005,0.26215079,-0.56771491,1.49744870,0.74651757,0.34314492,-0.23022257,1.00000000
0.56794195,0.25381448,0.35445687,-0.47515181,-1.41340548,-0.31473443,1.29144246,0.37890328,-1.24813289,1.15498084,-0.69337545,-0.76869152,-0.60872709,0.23160671,0.13406428,-0.02575874,0.65261059,-0.55038681,0.84619356,-0.97403496,0.84786237,0.49143032,0.54962493,-0.05533981,0.50100460,-1.26060886,1.05465335,-1.33335830,-1.05377547,0.23036913,0.71823437,-1.27124531,1.26229444,1.42082295,0.31785052,-0.05626963,0.72418492,-0.51492794,-0.02020670,1.24845308,1.36696628,1.28120735,-0.71265580,-0.80259288,-0.60700648,-0.17606666,-0.55749776,-0.37736161,0.36191086,0.78757703,0.70667459,0.94327070,1.00000000
-0.14236176,0.48848027,-1.40344679,-1.35679863,0.86814888,0.09923647,0.23442202,-1.34223942,-0.73405860,0.41506291,1.07754567,1.25095019,0.00125849,0.13642270,0.99914889,0.11287380,0.05057558,1.21525211,0.86979816,1.22721758,-0.84525884,0.07312646,1.02741639,-1.16655652,0.88398646,-0.95107985,0.92435626,0.33600281,-0.92029203,-0.07993746,0.54571550,0.40155870,-0.21825841,1.19809959,0.05779024,0.01760190,-1.31324823,1.26636117,-0.96865029,0.08503408,0.91070280,-0.85364017,0.08211987,-0.77794527,0.77908499,0.19302350,1.06792758,1.18367401,0.44620045,0.67617374,0.14766030,-0.34671380,1.00000000
-0.31182025,-0.47943013,0.44435377,1.22486587,-0.24995886,-0.55676992,-0.33468918,-0.19380711,-1.27931691,-0.00467448,-0.01705726,0.26533148,-0.41153991,0.33932279,1.13464893,1.36641297,0.25083665,-1.37222714,1.40770799,0.61758618,-0.49210905,-1.05852690,-1.06974416,-0.99676678,-1.36328244,1.20646257,0.12230470,0.59987824,0.98432553,0.87462302,1.14781687,1.40176387,-0.18278816,1.35100640,0.66986985,-1.28799543,0.54534936,0.56014998,1.21758169,-0.38120360,0.25473450,-1.46343735,-0.50377427,-1.31326882,0.06561892,0.95234295,-0.88067192,0.08232314,-0.88797409,-1.13793460,0.03299038,-1.26255414,1.00000000
1.05848842,0.22634738,0.26206389,-1.40598762,-1.17985508,0.14999246,0.27422224,-1.41303921,0.22013036,1.01550758,0.66694853,-1.10644469,0.27742394,0.51675750,-1.38830639,1.06604301,1.21880219,1.05135682,0.97389440,0.73489560,0.40029609,0.53588101,0.91918588,0.48749538,-0.51681913,-0.37211669,1.19117241,-1.44863374,0.59646174,1.36433266,0.61868451,1.48173596,0.56263472,-1.39691091,0.98102964,-0.64611026,-0.16182832,-0.56372425,-0.69433768,-0.20578289,-0.36374565,0.40001575,0.93945360,-0.60873404,-0.85883654,0.50068581,0.51096020,1.20339372,-1.45216294,1.05912199,0.06300652,0.36390627,0.00000000
-0.18055138,0.49562031,-1.22588568,-0.20215520,-0.81809278,-0.73732491,0.01228534,0.93736785,0.73134279,0.27299988,0.11825458,-0.21808187,1.41812992,0.18057766,-0.73810081,-0.80972762,0.33405909,0.06848258,-1.47690659,0.99019612,0.61236706,0.48548787,-1.29365803,-0.41383245,1.30614678,1.08776772,-0.64337119,-1.02882335,-0.15273613,-0.43250886,0.54667913,1.39930443,-0.41099565,-1.31332748,1.19284203,-1.38615081,1.35829769,0.49373828,1.32506763,-0.90102094,-1.37790061,-0.03537007,-0.14812976,-0.50552318,1.37296942,0.96775120,0.48474606,-1.01142513,0.70297022,0.68103736,-0.22479548,1.27435773,1.00000000
0.25279825,-0.41538796,-0.99906635,-0.69798731,-1.31032698,0.88635287,0.36527816,-0.55517908,-1.00855901,-1.37955669,-0.99976329,-0.14014606,-0.75846909,-0.72305347,1.12672910,0.04541302,0.68775592,-1.39286715,-0.40450993,-0.06249196,-0.94074943,-1.13942538,1.11091134,1.31829488,-1.26357991,-0.45294386,1.37485688,-1.25051480,0.43092412,1.41666411,1.43467101,-0.08633001,-1.01175268,-0.89374706,1.16880419,1.23504901,0.32363893,0.79852920,0.71979375,0.48546479,0.98183086,0.55621987,0.10200692,-0.78913091,0.73166443,-0.07968640,-0.61562495,0.90583883,0.59014080,1.31201869,-1.00367508,0.44756785,1.00000000
-0.91623026,0.13679853,-0.76728160,1.21074896,-1.20150176,0.46848542,0.87325716,-0.43524648,1.36241424,1.05219205,-0.61614510,-1.47737672,-0.61002847,-0.65606859,1.16989382,1.40136353,-1.28868004,-0.08611551,0.14499600,-1.22126502,-0.36750687,-0.54875275,0.10816906,0.48357270,0.61045533,-1.08973493,0.93884311,0.53562609,1.16722475,-0.15199182,1.18166929,1.09732237,-0.18477200,-0.35657005,1.29843604,0.64549420,1.28473604,0.89092434,0.32789232,-1.15244167,-0.62555798,1.40652722,-0.54173370,-1.22023539,0.62266007,0.70201276,-0.64362684,-0.60698406,-0.09332104,-1.43463315,0.86796903,-0.54873364,0.00000000
0.47775807,0.46734858,1.06128931,0.90789126,0.48420610,-0.52537540,0.04894968,-0.16551223,-0.48335434,1.04440887,-0.04947878,0.99816929,-1.18434458,-1.07692563,1.43196092,0.26330539,0.02930902,0.06946819,-0.85419368,0.65611185,-1.24565813,0.21997114,0.21230639,1.24256527,0.07854843,-1.08881191,0.21825978,-1.22601707,-0.88861849,-1.40667425,0.03988075,-1.24640215,-0.09181686,1.29883511,0.65928424,-1.26776498,-0.82737056,0.52098726,1.18410558,-1.40124424,0.93735340,0.18544164,0.13827398,1.37343955,0.74293384,1.05035660,-0.43801329,0.16309212,0.34621703,-0.53524818,0.21074437,-0.79003386,1.00000000
